dateID,locationID,contentID,NumberNegativeNews,NumberPositiveNews,totalQuantity
490,6492,1062,1,0,1
490,10858,1063,0,1,1
490,66,1064,0,1,1
491,10859,1065,1,0,1
492,19650,1066,1,0,1
492,7670,1067,1,0,1
492,15961,1068,1,0,1
492,466,1069,1,0,1
493,25110,1070,1,0,1
493,12589,1071,1,0,1
493,25103,1072,1,0,1
493,24634,1073,1,0,1
493,21638,1074,1,0,1
494,5960,1075,0,1,1
494,24276,1076,0,1,1
495,9234,1077,0,1,1
495,15389,1078,1,0,1
495,7514,1079,1,0,1
496,11423,1080,0,1,1
496,26507,1081,1,0,1
496,15940,1082,0,1,1
496,14447,1083,1,0,1
497,8118,1084,0,1,1
497,4109,1085,1,0,1
497,4617,1086,1,0,1
497,921,1087,0,1,1
497,12207,1088,1,0,1
498,11127,1089,0,1,1
498,4729,1090,0,1,1
498,19328,1091,0,1,1
498,7639,1092,1,0,1
499,21823,1093,0,1,1
499,1140,1094,0,1,1
499,8181,1095,1,0,1
499,18738,1096,1,0,1
500,10577,1097,0,1,1
500,4352,1098,1,0,1
500,21634,1099,1,0,1
500,14752,1100,0,1,1
501,18853,1101,1,0,1
501,20469,1102,1,0,1
501,13502,1103,1,0,1
501,19966,1104,1,0,1
501,21670,1105,0,1,1
502,12217,1106,1,0,1
502,273,1107,1,0,1
502,17837,1108,1,0,1
502,24905,1109,0,1,1
502,12097,1110,1,0,1
503,12973,1111,0,1,1
503,10705,1112,1,0,1
503,18664,1113,1,0,1
503,23652,1114,0,1,1
504,25615,1115,0,1,1
504,26992,1116,0,1,1
504,15792,1117,1,0,1
504,14841,1118,1,0,1
504,21583,1119,1,0,1
504,27460,1120,1,0,1
505,15840,1121,0,1,1
505,1053,1122,1,0,1
505,8949,1123,1,0,1
505,19806,1124,1,0,1
506,5725,1125,1,0,1
506,16882,1126,1,0,1
506,14074,1127,1,0,1
506,27890,1128,1,0,1
507,14870,1129,1,0,1
507,488,1130,1,0,1
508,12266,1131,1,0,1
508,19782,1132,1,0,1
508,20120,1133,0,1,1
508,349,1134,1,0,1
508,532,1135,1,0,1
508,1301,1136,1,0,1
509,19759,1137,1,0,1
509,22658,1138,1,0,1
509,16398,1139,1,0,1
509,15056,1140,0,1,1
509,9111,1141,1,0,1
510,25590,1142,1,0,1
510,2829,1143,1,0,1
510,21973,1144,1,0,1
510,16953,1145,1,0,1
510,14312,1146,1,0,1
510,28045,1147,0,1,1
511,15419,1148,0,1,1
511,25497,1149,1,0,1
511,27857,1150,1,0,1
511,15069,1151,1,0,1
511,1142,1152,1,0,1
512,16038,1153,0,1,1
512,23845,1154,1,0,1
512,7076,1155,0,1,1
512,27812,1156,0,1,1
512,665,1157,1,0,1
512,10790,1158,0,1,1
513,13619,1159,1,0,1
513,11732,1160,1,0,1
513,13329,1161,1,0,1
513,19893,1162,0,1,1
514,4344,1163,1,0,1
514,13518,1164,1,0,1
514,25218,1165,1,0,1
514,4208,1166,1,0,1
515,6754,1167,1,0,1
515,20925,1168,1,0,1
515,17968,1169,1,0,1
515,24552,1170,1,0,1
515,27401,1171,0,1,1
516,25151,1172,1,0,1
516,16269,1173,1,0,1
516,10575,1174,0,1,1
517,26452,1175,1,0,1
517,10087,1176,0,1,1
517,16236,1177,1,0,1
517,2286,1178,0,1,1
518,24422,1179,1,0,1
518,26565,1180,0,1,1
519,13539,1181,1,0,1
519,8947,1182,1,0,1
520,14664,1183,1,0,1
520,13088,1184,1,0,1
521,20965,1185,1,0,1
521,20766,1186,1,0,1
522,1816,1187,1,0,1
522,6598,1188,1,0,1
523,14031,1189,0,1,1
523,21590,1190,0,1,1
524,21705,1191,1,0,1
525,12026,1192,1,0,1
525,4699,1193,0,1,1
525,15650,1194,0,1,1
526,17832,1195,1,0,1
527,6961,1196,1,0,1
527,6757,1197,1,0,1
527,10469,1198,1,0,1
528,12989,1199,1,0,1
528,15590,1200,1,0,1
528,2268,1201,1,0,1
528,20317,1202,1,0,1
529,25825,1203,1,0,1
529,26362,1204,1,0,1
529,13909,1205,1,0,1
530,22149,1206,1,0,1
530,4701,1207,1,0,1
530,24220,1208,1,0,1
530,14912,1209,0,1,1
530,3617,1210,1,0,1
530,4927,1211,1,0,1
531,18676,1212,0,1,1
531,15949,1213,0,1,1
531,2017,1214,0,1,1
531,18986,1215,1,0,1
532,8447,1216,1,0,1
532,20497,1217,1,0,1
532,216,1218,1,0,1
533,26164,1219,1,0,1
533,378,1220,1,0,1
533,2518,1221,1,0,1
533,5576,1222,1,0,1
534,3110,1223,1,0,1
534,14753,1224,1,0,1
534,5631,1225,1,0,1
534,25709,1226,1,0,1
534,428,1227,1,0,1
535,21788,1228,1,0,1
536,26703,1229,1,0,1
536,5946,1230,1,0,1
536,3222,1231,1,0,1
537,18669,1232,1,0,1
537,10113,1233,1,0,1
537,11771,1234,1,0,1
537,16886,1235,1,0,1
538,11834,1236,1,0,1
538,18602,1237,1,0,1
538,2671,1238,1,0,1
539,13218,1239,1,0,1
539,28037,1240,1,0,1
540,13311,1241,1,0,1
540,10216,1242,1,0,1
540,19816,1243,1,0,1
540,18696,1244,0,1,1
541,25782,1245,0,1,1
541,24304,1246,1,0,1
541,24931,1247,1,0,1
542,19491,1248,1,0,1
542,278,1249,0,1,1
542,14791,1250,1,0,1
543,3018,1251,1,0,1
543,11082,1252,1,0,1
544,24259,1253,1,0,1
544,13403,1254,1,0,1
544,16423,1255,0,1,1
544,7820,1256,1,0,1
544,20977,1257,1,0,1
545,18306,1258,0,1,1
545,22431,1259,0,1,1
545,24802,1260,0,1,1
545,1635,1261,1,0,1
546,8809,1262,1,0,1
546,20328,1263,0,1,1
546,20242,1264,1,0,1
547,25014,1265,1,0,1
547,2428,1266,1,0,1
547,1524,1267,1,0,1
547,24557,1268,1,0,1
548,9585,1269,1,0,1
548,14403,1270,1,0,1
548,2646,1271,1,0,1
548,20974,1272,1,0,1
548,1383,1273,1,0,1
549,24913,1274,1,0,1
550,17332,1275,1,0,1
550,14033,1276,0,1,1
550,2026,1277,0,1,1
550,12110,1278,0,1,1
550,10548,1279,1,0,1
551,27130,1280,1,0,1
551,14343,1281,0,1,1
551,9795,1282,1,0,1
551,12099,1283,1,0,1
552,21830,1284,1,0,1
552,643,1285,1,0,1
552,1138,1286,0,1,1
553,11975,1287,1,0,1
553,3257,1288,1,0,1
553,12666,1289,1,0,1
553,18528,1290,1,0,1
554,20352,1291,0,1,1
554,13069,1292,1,0,1
554,9966,1293,0,1,1
554,11245,1294,1,0,1
555,22857,1295,0,1,1
555,28112,1296,1,0,1
555,9830,1297,1,0,1
555,27461,1298,1,0,1
556,12473,1299,1,0,1
556,16663,1300,1,0,1
556,10770,1301,1,0,1
557,22794,1302,1,0,1
557,15901,1303,1,0,1
557,470,1304,1,0,1
557,23174,1305,1,0,1
557,4556,1306,1,0,1
558,24280,1307,1,0,1
558,22641,1308,1,0,1
558,12272,1309,1,0,1
558,23516,1310,1,0,1
559,28234,1311,0,1,1
559,8753,1312,1,0,1
559,16206,1313,1,0,1
559,7459,1314,1,0,1
559,3763,1315,1,0,1
560,14776,1316,1,0,1
560,11903,1317,1,0,1
560,22877,1318,1,0,1
561,10049,1319,1,0,1
562,27320,1320,1,0,1
562,26092,1321,1,0,1
563,20085,1322,1,0,1
563,26926,1323,0,1,1
564,11004,1324,1,0,1
565,15432,1325,1,0,1
565,14274,1326,0,1,1
565,9866,1327,1,0,1
565,1523,1328,1,0,1
565,20326,1329,1,0,1
565,20320,1330,1,0,1
566,13103,1331,1,0,1
566,5832,1332,0,1,1
566,1482,1333,1,0,1
567,15037,1334,1,0,1
567,27000,1335,1,0,1
567,20792,1336,1,0,1
568,27278,1337,1,0,1
568,39,1338,1,0,1
568,1070,1339,1,0,1
568,27516,1340,0,1,1
569,18213,1341,1,0,1
569,18078,1342,1,0,1
569,8588,1343,1,0,1
569,669,1344,0,1,1
569,21528,1345,1,0,1
570,16581,1346,1,0,1
570,10167,1347,0,1,1
570,5634,1348,1,0,1
571,9486,1349,0,1,1
571,11403,1350,1,0,1
571,1398,1351,1,0,1
572,12250,1352,1,0,1
572,16231,1353,1,0,1
572,4736,1354,0,1,1
572,7913,1355,1,0,1
572,11287,1356,0,1,1
573,1206,1357,1,0,1
573,9491,1358,1,0,1
573,1169,1359,0,1,1
573,2050,1360,1,0,1
574,6695,1361,1,0,1
574,12008,1362,1,0,1
574,28177,1363,1,0,1
575,2467,1364,1,0,1
575,22829,1365,0,1,1
575,22947,1366,1,0,1
575,13031,1367,0,1,1
575,23240,1368,0,1,1
575,5781,1369,0,1,1
576,10893,1370,0,1,1
576,26282,1371,1,0,1
576,21573,1372,0,1,1
576,2422,1373,1,0,1
577,20281,1374,1,0,1
578,26979,1375,1,0,1
578,27579,1376,1,0,1
578,62,1377,1,0,1
579,12360,1378,0,1,1
579,13082,1379,1,0,1
579,782,1380,0,1,1
580,24590,1381,0,1,1
580,18981,1382,0,1,1
580,18585,1383,1,0,1
581,4348,1384,1,0,1
581,920,1385,0,1,1
581,25750,1386,0,1,1
582,19356,1387,1,0,1
583,19230,1388,1,0,1
584,3539,1389,0,1,1
585,1120,1390,1,0,1
585,10659,1391,1,0,1
585,23648,1392,1,0,1
586,18004,1393,1,0,1
586,8030,1394,1,0,1
587,15660,1395,1,0,1
587,28016,1396,1,0,1
587,2651,1397,1,0,1
588,26960,1398,1,0,1
588,14011,1399,1,0,1
589,10476,1400,1,0,1
589,519,1401,1,0,1
590,18435,1402,1,0,1
590,10710,1403,0,1,1
591,15653,1404,1,0,1
591,13076,1405,1,0,1
591,23373,1406,1,0,1
592,6148,1407,0,1,1
592,23890,1408,1,0,1
592,21867,1409,1,0,1
593,13195,1410,1,0,1
593,8178,1411,1,0,1
594,9742,1412,1,0,1
594,4326,1413,1,0,1
594,10780,1414,1,0,1
595,2731,1415,1,0,1
595,14565,1416,0,1,1
595,10631,1417,1,0,1
596,8329,1418,1,0,1
596,8470,1419,1,0,1
596,8021,1420,1,0,1
596,10614,1421,1,0,1
597,13362,1422,1,0,1
597,2245,1423,1,0,1
597,1998,1424,0,1,1
598,28177,1425,1,0,1
598,6867,1426,1,0,1
599,9224,1427,1,0,1
599,23199,1428,1,0,1
599,5313,1429,0,1,1
599,15161,1430,1,0,1
599,12738,1431,0,1,1
600,23379,1432,1,0,1
601,22409,1433,1,0,1
601,20100,1434,1,0,1
602,18476,1435,1,0,1
602,1849,1436,0,1,1
603,25682,1437,1,0,1
603,11388,1438,1,0,1
603,25297,1439,1,0,1
603,8508,1440,1,0,1
604,15200,1441,1,0,1
604,26352,1442,1,0,1
604,22100,1443,1,0,1
605,11292,1444,1,0,1
606,27715,1445,1,0,1
607,1437,1446,1,0,1
607,24719,1447,1,0,1
607,19987,1448,1,0,1
607,20861,1449,1,0,1
607,6193,1450,1,0,1
608,1104,1451,0,1,1
608,16206,1452,1,0,1
608,25669,1453,1,0,1
608,21784,1454,1,0,1
609,2810,1455,1,0,1
609,8759,1456,1,0,1
610,17430,1457,0,1,1
610,14126,1458,1,0,1
611,14500,1459,1,0,1
611,15520,1460,1,0,1
612,19404,1461,1,0,1
612,24438,1462,1,0,1
612,17239,1463,1,0,1
613,15492,1464,1,0,1
613,14736,1465,1,0,1
614,1505,1466,1,0,1
614,28221,1467,1,0,1
615,14734,1468,1,0,1
616,9695,1469,1,0,1
617,14499,1470,1,0,1
617,3904,1471,1,0,1
617,18351,1472,1,0,1
617,24601,1473,1,0,1
618,10980,1474,1,0,1
618,5581,1475,1,0,1
618,24373,1476,1,0,1
619,9844,1477,1,0,1
619,1949,1478,1,0,1
619,15744,1479,1,0,1
619,7048,1480,1,0,1
620,14332,1481,1,0,1
620,28001,1482,1,0,1
620,16352,1483,1,0,1
621,12789,1484,1,0,1
622,6422,1485,0,1,1
622,25126,1486,1,0,1
623,4663,1487,1,0,1
623,26674,1488,1,0,1
623,14567,1489,1,0,1
624,35,1490,1,0,1
624,28315,1491,1,0,1
624,13529,1492,1,0,1
625,15812,1493,1,0,1
626,18169,1494,1,0,1
626,27630,1495,1,0,1
627,2052,1496,1,0,1
627,27998,1497,1,0,1
627,14227,1498,1,0,1
627,7269,1499,1,0,1
628,6994,1500,0,1,1
628,94,1501,1,0,1
628,18682,1502,1,0,1
628,357,1503,0,1,1
629,20959,1504,1,0,1
629,2128,1505,1,0,1
629,2756,1506,0,1,1
630,4530,1507,1,0,1
630,18354,1508,1,0,1
630,9183,1509,1,0,1
630,7544,1510,1,0,1
631,2549,1511,0,1,1
631,10626,1512,1,0,1
631,23725,1513,1,0,1
631,26926,1514,1,0,1
632,3000,1515,0,1,1
633,16910,1516,1,0,1
633,1685,1517,1,0,1
633,2881,1518,1,0,1
634,5402,1519,1,0,1
634,20318,1520,1,0,1
634,8522,1521,1,0,1
634,2199,1522,1,0,1
635,27957,1523,1,0,1
635,9768,1524,1,0,1
636,17910,1525,1,0,1
636,10927,1526,1,0,1
636,15295,1527,1,0,1
636,17908,1528,0,1,1
637,7548,1529,0,1,1
637,12946,1530,1,0,1
637,14166,1531,1,0,1
638,23419,1532,1,0,1
638,18272,1533,0,1,1
639,8282,1534,0,1,1
640,8761,1535,1,0,1
640,23264,1536,1,0,1
641,6648,1537,1,0,1
641,10371,1538,1,0,1
642,19672,1539,1,0,1
642,27244,1540,1,0,1
642,8487,1541,1,0,1
642,14932,1542,1,0,1
643,7449,1543,1,0,1
643,10262,1544,1,0,1
643,6910,1545,1,0,1
643,24362,1546,1,0,1
644,27801,1547,1,0,1
644,22697,1548,1,0,1
644,27802,1549,1,0,1
644,25179,1550,1,0,1
645,21463,1551,1,0,1
645,18103,1552,1,0,1
645,2470,1553,1,0,1
646,15767,1554,1,0,1
646,19697,1555,0,1,1
646,527,1556,1,0,1
646,8363,1557,1,0,1
647,20170,1558,0,1,1
647,24587,1559,1,0,1
648,6442,1560,1,0,1
648,7419,1561,1,0,1
648,26352,1562,1,0,1
648,21162,1563,1,0,1
648,6619,1564,1,0,1
648,10423,1565,0,1,1
649,17694,1566,1,0,1
649,20396,1567,1,0,1
649,14467,1568,0,1,1
649,12658,1569,1,0,1
650,10378,1570,1,0,1
650,14359,1571,1,0,1
651,20546,1572,1,0,1
651,14051,1573,0,1,1
651,463,1574,1,0,1
652,25840,1575,1,0,1
653,8572,1576,1,0,1
653,13643,1577,1,0,1
653,28192,1578,1,0,1
653,17524,1579,1,0,1
654,19721,1580,1,0,1
654,10178,1581,1,0,1
655,28280,1582,1,0,1
656,11383,1583,0,1,1
656,16355,1584,1,0,1
656,26057,1585,0,1,1
656,14271,1586,1,0,1
657,20557,1587,1,0,1
657,2897,1588,0,1,1
657,26215,1589,0,1,1
658,3834,1590,1,0,1
658,9588,1591,1,0,1
659,12335,1592,1,0,1
660,17764,1593,1,0,1
660,918,1594,1,0,1
660,27102,1595,1,0,1
660,12941,1596,0,1,1
661,24682,1597,1,0,1
661,15222,1598,0,1,1
661,19235,1599,1,0,1
661,18621,1600,1,0,1
662,8511,1601,1,0,1
662,15523,1602,1,0,1
662,16584,1603,1,0,1
663,16220,1604,0,1,1
664,10347,1605,1,0,1
664,8478,1606,1,0,1
664,3754,1607,0,1,1
665,16696,1608,1,0,1
665,22086,1609,1,0,1
665,22842,1610,1,0,1
666,11863,1611,1,0,1
667,14528,1612,1,0,1
667,28027,1613,1,0,1
668,5197,1614,1,0,1
668,7967,1615,1,0,1
668,17223,1616,1,0,1
668,16544,1617,1,0,1
669,5137,1618,1,0,1
669,15260,1619,1,0,1
669,1942,1620,0,1,1
670,17939,1621,0,1,1
670,349,1622,1,0,1
670,587,1623,1,0,1
670,27845,1624,1,0,1
671,16483,1625,1,0,1
671,6347,1626,1,0,1
671,5277,1627,1,0,1
671,5296,1628,1,0,1
672,1868,1629,1,0,1
672,11814,1630,0,1,1
673,27654,1631,0,1,1
673,7529,1632,1,0,1
674,28280,1633,1,0,1
674,12246,1634,1,0,1
674,17963,1635,1,0,1
674,7361,1636,1,0,1
675,13020,1637,0,1,1
675,14603,1638,1,0,1
675,490,1639,1,0,1
676,28240,1640,0,1,1
676,24732,1641,0,1,1
676,14420,1642,0,1,1
677,9258,1643,1,0,1
677,22364,1644,1,0,1
677,17200,1645,1,0,1
678,22043,1646,1,0,1
678,12082,1647,1,0,1
679,3188,1648,1,0,1
679,4110,1649,1,0,1
679,27852,1650,1,0,1
679,8467,1651,1,0,1
679,28106,1652,1,0,1
679,10941,1653,1,0,1
680,27699,1654,1,0,1
680,24758,1655,0,1,1
680,14622,1656,1,0,1
680,27577,1657,0,1,1
680,14713,1658,1,0,1
680,19229,1659,1,0,1
681,6065,1660,0,1,1
681,11625,1661,1,0,1
682,16344,1662,1,0,1
683,2110,1663,1,0,1
683,14776,1664,1,0,1
683,15655,1665,1,0,1
683,19301,1666,1,0,1
684,10956,1667,0,1,1
685,15505,1668,1,0,1
685,14475,1669,1,0,1
686,20715,1670,1,0,1
686,7631,1671,1,0,1
686,14871,1672,1,0,1
687,2479,1673,1,0,1
687,28059,1674,1,0,1
687,3988,1675,1,0,1
687,3909,1676,1,0,1
688,26175,1677,1,0,1
688,22366,1678,1,0,1
688,14947,1679,1,0,1
689,25302,1680,1,0,1
689,18408,1681,1,0,1
690,5424,1682,1,0,1
690,17700,1683,1,0,1
691,7435,1684,1,0,1
691,7838,1685,1,0,1
692,26007,1686,1,0,1
692,614,1687,1,0,1
692,6252,1688,1,0,1
693,2089,1689,1,0,1
693,25159,1690,1,0,1
693,23464,1691,1,0,1
693,12058,1692,1,0,1
694,16410,1693,1,0,1
695,1337,1694,1,0,1
695,8157,1695,1,0,1
696,11602,1696,1,0,1
696,952,1697,0,1,1
696,19741,1698,1,0,1
696,27611,1699,1,0,1
697,20177,1700,1,0,1
697,22983,1701,0,1,1
697,5257,1702,1,0,1
697,19348,1703,1,0,1
697,19371,1704,1,0,1
698,22464,1705,0,1,1
699,5586,1706,1,0,1
699,23399,1707,1,0,1
699,1442,1708,1,0,1
699,20621,1709,1,0,1
700,5487,1710,1,0,1
700,27714,1711,1,0,1
700,1974,1712,1,0,1
701,13077,1713,1,0,1
701,25321,1714,1,0,1
701,21529,1715,1,0,1
702,24358,1716,1,0,1
702,18231,1717,1,0,1
702,3769,1718,1,0,1
703,8373,1719,1,0,1
704,13372,1720,0,1,1
704,6532,1721,1,0,1
705,20532,1722,1,0,1
705,1145,1723,1,0,1
706,8616,1724,1,0,1
706,382,1725,1,0,1
706,10583,1726,1,0,1
706,22021,1727,1,0,1
707,16248,1728,0,1,1
707,23857,1729,1,0,1
708,26291,1730,1,0,1
708,20314,1731,1,0,1
708,748,1732,1,0,1
709,25375,1733,1,0,1
709,19917,1734,1,0,1
710,19224,1735,1,0,1
711,11925,1736,0,1,1
711,2212,1737,0,1,1
712,14059,1738,1,0,1
712,20223,1739,1,0,1
712,10102,1740,1,0,1
712,715,1741,1,0,1
712,26029,1742,1,0,1
713,5679,1743,1,0,1
713,26995,1744,1,0,1
713,8951,1745,0,1,1
714,4611,1746,1,0,1
714,17554,1747,1,0,1
715,27788,1748,1,0,1
715,14205,1749,1,0,1
715,1332,1750,0,1,1
715,5639,1751,0,1,1
716,10120,1752,1,0,1
717,12604,1753,1,0,1
717,18378,1754,1,0,1
717,14172,1755,0,1,1
718,23915,1756,1,0,1
718,9183,1757,1,0,1
718,760,1758,1,0,1
718,141,1759,0,1,1
719,8230,1760,1,0,1
719,21755,1761,1,0,1
720,9126,1762,1,0,1
720,3922,1763,1,0,1
721,23164,1764,1,0,1
721,9721,1765,0,1,1
722,27836,1766,1,0,1
722,5288,1767,1,0,1
722,23279,1768,1,0,1
723,8863,1769,1,0,1
723,13093,1770,1,0,1
723,57,1771,1,0,1
724,24885,1772,1,0,1
724,15670,1773,0,1,1
725,15898,1774,0,1,1
725,9782,1775,1,0,1
725,18757,1776,1,0,1
726,9217,1777,0,1,1
726,11003,1778,1,0,1
726,25387,1779,1,0,1
727,23165,1780,1,0,1
727,8834,1781,1,0,1
727,12467,1782,1,0,1
727,8411,1783,1,0,1
727,3486,1784,0,1,1
728,21557,1785,1,0,1
728,21011,1786,1,0,1
729,20066,1787,0,1,1
729,11443,1788,1,0,1
729,28092,1789,1,0,1
730,21067,1790,1,0,1
730,4661,1791,1,0,1
731,14327,1792,1,0,1
731,7556,1793,1,0,1
731,5237,1794,1,0,1
731,18653,1795,1,0,1
732,7991,1796,1,0,1
732,26397,1797,0,1,1
732,8010,1798,1,0,1
732,1139,1799,1,0,1
732,458,1800,1,0,1
733,2167,1801,1,0,1
734,23362,1802,1,0,1
734,1115,1803,1,0,1
734,22209,1804,1,0,1
734,1036,1805,1,0,1
735,13275,1806,1,0,1
736,2117,1807,0,1,1
736,17416,1808,1,0,1
737,14210,1809,1,0,1
737,5980,1810,1,0,1
738,9183,1811,1,0,1
738,17365,1812,0,1,1
738,17442,1813,1,0,1
738,8511,1814,1,0,1
738,10942,1815,0,1,1
739,23784,1816,1,0,1
739,14355,1817,1,0,1
740,6330,1818,1,0,1
741,3530,1819,1,0,1
741,21818,1820,1,0,1
742,22362,1821,0,1,1
743,8716,1822,1,0,1
743,13640,1823,1,0,1
744,2110,1824,1,0,1
744,23512,1825,0,1,1
744,10363,1826,1,0,1
745,15805,1827,1,0,1
745,26247,1828,1,0,1
745,5873,1829,1,0,1
746,28135,1830,1,0,1
746,4113,1831,1,0,1
746,20819,1832,1,0,1
747,19446,1833,1,0,1
748,25713,1834,1,0,1
748,2851,1835,1,0,1
749,5949,1836,0,1,1
750,817,1837,1,0,1
750,21562,1838,0,1,1
750,19459,1839,1,0,1
750,19171,1840,0,1,1
751,8791,1841,1,0,1
751,21801,1842,0,1,1
751,7538,1843,1,0,1
752,12580,1844,1,0,1
752,25348,1845,1,0,1
753,17227,1846,1,0,1
754,11355,1847,1,0,1
755,1921,1848,0,1,1
755,20282,1849,1,0,1
756,19836,1850,1,0,1
756,23924,1851,0,1,1
756,17799,1852,0,1,1
756,5957,1853,1,0,1
757,21298,1854,1,0,1
757,24154,1855,1,0,1
758,9334,1856,1,0,1
758,2017,1857,1,0,1
759,14425,1858,0,1,1
760,11747,1859,1,0,1
760,17866,1860,1,0,1
761,16986,1861,0,1,1
762,4581,1862,1,0,1
763,12964,1863,1,0,1
764,23765,1864,1,0,1
764,20812,1865,0,1,1
765,9718,1866,1,0,1
765,24251,1867,1,0,1
766,4055,1868,1,0,1
766,26013,1869,1,0,1
766,10191,1870,0,1,1
767,11130,1871,1,0,1
768,27923,1872,1,0,1
768,8414,1873,1,0,1
769,6824,1874,0,1,1
770,22874,1875,1,0,1
770,14255,1876,1,0,1
771,4900,1877,1,0,1
771,225,1878,1,0,1
771,12670,1879,1,0,1
771,21468,1880,1,0,1
771,12937,1881,1,0,1
771,25088,1882,0,1,1
772,9235,1883,0,1,1
772,5105,1884,0,1,1
773,10658,1885,1,0,1
774,2501,1886,1,0,1
774,6238,1887,1,0,1
775,23258,1888,1,0,1
776,16039,1889,1,0,1
776,3200,1890,1,0,1
776,607,1891,1,0,1
776,17660,1892,1,0,1
777,608,1893,1,0,1
777,4915,1894,1,0,1
778,26332,1895,1,0,1
778,28287,1896,1,0,1
778,27628,1897,1,0,1
779,22088,1898,1,0,1
780,16666,1899,0,1,1
780,21533,1900,1,0,1
780,27881,1901,1,0,1
781,21939,1902,1,0,1
782,7457,1903,1,0,1
782,4230,1904,1,0,1
783,6330,1905,1,0,1
783,1475,1906,0,1,1
784,18375,1907,1,0,1
784,14558,1908,0,1,1
785,22128,1909,1,0,1
785,8345,1910,1,0,1
785,21999,1911,1,0,1
786,7232,1912,1,0,1
786,27655,1913,1,0,1
786,18996,1914,0,1,1
787,26910,1915,1,0,1
788,19413,1916,1,0,1
788,7727,1917,1,0,1
789,2398,1918,1,0,1
789,22030,1919,1,0,1
790,4543,1920,1,0,1
790,20571,1921,1,0,1
791,18853,1922,1,0,1
791,9391,1923,1,0,1
792,15094,1924,1,0,1
792,10427,1925,1,0,1
792,5932,1926,1,0,1
792,6307,1927,0,1,1
793,13167,1928,0,1,1
793,28010,1929,0,1,1
794,18098,1930,1,0,1
795,18641,1931,0,1,1
796,17631,1932,1,0,1
796,20190,1933,1,0,1
797,18060,1934,1,0,1
798,25972,1935,1,0,1
799,18307,1936,1,0,1
799,10479,1937,1,0,1
799,4664,1938,1,0,1
799,25907,1939,1,0,1
800,18133,1940,0,1,1
800,17155,1941,0,1,1
800,4833,1942,1,0,1
800,25024,1943,1,0,1
801,26426,1944,0,1,1
802,19060,1945,0,1,1
803,2149,1946,1,0,1
804,17919,1947,0,1,1
804,623,1948,0,1,1
804,17669,1949,1,0,1
804,27463,1950,1,0,1
805,19977,1951,1,0,1
805,16420,1952,1,0,1
805,26530,1953,1,0,1
806,1021,1954,1,0,1
806,2173,1955,0,1,1
806,18580,1956,1,0,1
807,18937,1957,1,0,1
808,702,1958,1,0,1
808,26059,1959,0,1,1
809,9629,1960,1,0,1
810,6902,1961,1,0,1
811,23118,1962,0,1,1
811,7909,1963,1,0,1
811,13149,1964,1,0,1
812,17821,1965,1,0,1
812,10038,1966,1,0,1
812,17735,1967,1,0,1
812,15647,1968,1,0,1
813,4049,1969,1,0,1
813,18299,1970,1,0,1
813,517,1971,1,0,1
814,17743,1972,1,0,1
814,22505,1973,1,0,1
815,12711,1974,1,0,1
816,2929,1975,1,0,1
816,27760,1976,1,0,1
817,25129,1977,1,0,1
817,20655,1978,1,0,1
817,11458,1979,1,0,1
817,14298,1980,1,0,1
817,14647,1981,0,1,1
818,16112,1982,0,1,1
818,19100,1983,0,1,1
818,28274,1984,0,1,1
819,20791,1985,1,0,1
819,26787,1986,0,1,1
819,27792,1987,1,0,1
819,11076,1988,1,0,1
819,26782,1989,1,0,1
819,6945,1990,0,1,1
820,27037,1991,1,0,1
820,21500,1992,1,0,1
821,4586,1993,0,1,1
821,17353,1994,0,1,1
821,5962,1995,1,0,1
822,5067,1996,1,0,1
822,12511,1997,1,0,1
822,23691,1998,1,0,1
822,4828,1999,1,0,1
823,22911,2000,0,1,1
823,6575,2001,0,1,1
823,12616,2002,0,1,1
823,14494,2003,1,0,1
823,4578,2004,1,0,1
823,27756,2005,1,0,1
824,17809,2006,0,1,1
824,12867,2007,1,0,1
824,12468,2008,1,0,1
825,3168,2009,0,1,1
825,16066,2010,1,0,1
825,17162,2011,1,0,1
826,18936,2012,1,0,1
826,6650,2013,1,0,1
827,10146,2014,1,0,1
827,23368,2015,0,1,1
827,18709,2016,1,0,1
828,12029,2017,1,0,1
828,19745,2018,1,0,1
828,5125,2019,1,0,1
828,21052,2020,0,1,1
829,23959,2021,1,0,1
829,14982,2022,1,0,1
830,5346,2023,1,0,1
830,8963,2024,1,0,1
831,23505,2025,1,0,1
831,21158,2026,1,0,1
831,28131,2027,1,0,1
831,4706,2028,0,1,1
832,986,2029,1,0,1
832,19552,2030,1,0,1
832,10316,2031,1,0,1
833,17260,2032,1,0,1
833,20269,2033,1,0,1
833,25104,2034,1,0,1
834,6217,2035,1,0,1
834,2707,2036,1,0,1
834,23616,2037,1,0,1
834,20003,2038,1,0,1
835,26510,2039,1,0,1
835,15181,2040,1,0,1
836,14116,2041,1,0,1
836,3565,2042,0,1,1
837,10852,2043,1,0,1
837,22468,2044,0,1,1
837,19019,2045,1,0,1
838,3653,2046,1,0,1
838,24353,2047,1,0,1
838,4038,2048,0,1,1
839,22374,2049,0,1,1
839,1458,2050,0,1,1
839,28185,2051,1,0,1
839,25954,2052,1,0,1
839,7678,2053,1,0,1
840,9131,2054,1,0,1
841,25352,2055,0,1,1
841,26591,2056,1,0,1
842,8332,2057,1,0,1
842,18019,2058,1,0,1
842,22968,2059,1,0,1
842,12637,2060,1,0,1
843,23290,2061,1,0,1
